Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,Binominal Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time,Eligibility Checks,Failed Eligibility Checks
20180706-180510:030,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188463,31250,TRUE,58439,1y,10y,248781,498925,498925,1/1/1855,01/01/2015,82.62321629,467.8280149,1.88E-06,src/main/resources/valipop/results/batch53-fs/20180706-180510:030,0,0,0.2,0,TRUE,147,8348.198136,NONE,78,393.0818168,,
20180706-180425:634,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1316049,31250,TRUE,58439,1y,10y,275530,552845,552845,1/1/1855,01/01/2015,82.28414631,515.2571145,2.02E-06,src/main/resources/valipop/results/batch53-fs/20180706-180425:634,0,0,0.2,0,TRUE,147,7433.892448,NONE,31,408.4178611,,
20180706-180844:405,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1194060,31250,TRUE,58439,1y,10y,249905,501344,501344,1/1/1855,01/01/2015,82.54042593,269.3180644,1.93E-06,src/main/resources/valipop/results/batch53-fs/20180706-180844:405,0,0,0.1,0.2,TRUE,147,8616.954032,NONE,21,399.7757692,,
20180706-180842:196,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191664,31250,TRUE,58439,1y,10y,249561,500065,500065,1/1/1855,01/01/2015,83.5109422,286.8311319,1.76E-06,src/main/resources/valipop/results/batch53-fs/20180706-180842:196,0,0,0.1,0.1,TRUE,147,8547.448416,NONE,17,409.75481,,
20180706-180951:737,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1194221,31250,TRUE,58439,1y,10y,249946,501358,501358,1/1/1855,01/01/2015,78.8190309,281.4598244,1.80E-06,src/main/resources/valipop/results/batch53-fs/20180706-180951:737,0,0,0.1,0.2,TRUE,147,7520.488416,NONE,24,395.7059338,,
20180706-180952:097,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1195438,31250,TRUE,58439,1y,10y,250445,501690,501690,1/1/1855,01/01/2015,83.37365478,284.0328181,1.72E-06,src/main/resources/valipop/results/batch53-fs/20180706-180952:097,0,0,0.1,0.2,TRUE,147,8626.354696,NONE,16,408.6828813,,
20180706-180901:727,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1327714,31250,TRUE,58439,1y,10y,277921,557323,557323,1/1/1855,01/01/2015,92.37792985,317.1524458,2.57E-06,src/main/resources/valipop/results/batch53-fs/20180706-180901:727,0,0,0.1,0.1,TRUE,147,8297.39664,NONE,20,432.2289464,,
20180706-181629:193,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188492,31250,TRUE,58439,1y,10y,248682,498694,498694,1/1/1855,01/01/2015,68.35280428,248.3943687,1.84E-06,src/main/resources/valipop/results/batch53-fs/20180706-181629:193,0,0,0.5,0.7,TRUE,147,8453.056608,NONE,20,345.5053197,,
20180706-181758:031,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190154,31250,TRUE,58439,1y,10y,248937,500024,500024,1/1/1855,01/01/2015,77.15516116,254.5980925,2.12E-06,src/main/resources/valipop/results/batch53-fs/20180706-181758:031,0,0,0.5,0.7,TRUE,147,8440.026848,NONE,18,348.209346,,
20180706-181843:304,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1291610,31250,TRUE,58439,1y,10y,269973,542077,542077,1/1/1855,01/01/2015,83.66943979,280.6660256,1.90E-06,src/main/resources/valipop/results/batch53-fs/20180706-181843:304,0,0,0.5,0.7,TRUE,147,8361.528232,NONE,58,363.875071,,
20180706-182001:545,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190398,31250,TRUE,58439,1y,10y,248879,499542,499542,1/1/1855,01/01/2015,80.37658315,248.909695,1.81E-06,src/main/resources/valipop/results/batch53-fs/20180706-182001:545,0,0,0.5,0.7,TRUE,147,8751.035544,NONE,17,351.0855876,,
20180706-181605:397,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189662,31250,TRUE,58439,1y,10y,248961,500051,500051,1/1/1855,01/01/2015,71.15592087,466.603141,1.52E-06,src/main/resources/valipop/results/batch53-fs/20180706-181605:397,0,0,0.2,0,TRUE,147,8571.151368,NONE,80,385.6227523,,
20180706-182018:325,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1192688,31250,TRUE,58439,1y,10y,249728,500728,500728,1/1/1855,01/01/2015,79.95431737,271.0627598,1.78E-06,src/main/resources/valipop/results/batch53-fs/20180706-182018:325,0,0,0.2,0.2,TRUE,147,8519.284,NONE,22,383.5407124,,
20180706-182053:777,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188665,31250,TRUE,58439,1y,10y,248792,499063,499063,1/1/1855,01/01/2015,77.32905091,279.223572,2.06E-06,src/main/resources/valipop/results/batch53-fs/20180706-182053:777,0,0,0.2,0.1,TRUE,147,8229.07112,NONE,21,388.146473,,
20180706-182118:336,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191089,31250,TRUE,58439,1y,10y,249416,499767,499767,1/1/1855,01/01/2015,81.05861555,266.0001869,1.73E-06,src/main/resources/valipop/results/batch53-fs/20180706-182118:336,0,0,0.2,0.2,TRUE,147,8395.549584,NONE,19,385.3664818,,
20180706-180411:117,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1078260,31250,TRUE,58439,1y,10y,235141,441416,441416,1/1/1855,01/01/2015,174.4540251,621.6936291,2.51E-06,src/main/resources/valipop/results/batch53-fs/20180706-180411:117,0,0,0,0.1,TRUE,147,7942.638568,NONE,31,1005.638678,,
20180706-182144:751,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188113,31250,TRUE,58439,1y,10y,248717,498846,498846,1/1/1855,01/01/2015,82.29929084,287.1712352,1.56E-06,src/main/resources/valipop/results/batch53-fs/20180706-182144:751,0,0,0.2,0.1,TRUE,147,8632.394808,NONE,20,394.8821506,,
20180706-182230:072,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186058,31250,TRUE,58439,1y,10y,248261,497916,497916,1/1/1855,01/01/2015,76.64735104,262.8346216,2.13E-06,src/main/resources/valipop/results/batch53-fs/20180706-182230:072,0,0,0.2,0.2,TRUE,147,8582.834968,NONE,16,386.2175264,,
20180706-182250:561,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186225,31250,TRUE,58439,1y,10y,248201,497961,497961,1/1/1855,01/01/2015,81.36422536,275.0233361,2.08E-06,src/main/resources/valipop/results/batch53-fs/20180706-182250:561,0,0,0.2,0.2,TRUE,147,8710.966424,NONE,27,398.1716966,,
20180706-182306:158,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190505,31250,TRUE,58439,1y,10y,249141,499136,499136,1/1/1855,01/01/2015,80.9568543,287.7386116,2.14E-06,src/main/resources/valipop/results/batch53-fs/20180706-182306:158,0,0,0.2,0.1,TRUE,147,7099.218528,NONE,19,401.0543732,,
20180706-182055:978,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187141,31250,TRUE,58439,1y,10y,248400,498673,498673,1/1/1855,01/01/2015,82.63011636,465.5563937,2.12E-06,src/main/resources/valipop/results/batch53-fs/20180706-182055:978,0,0,0.2,0,TRUE,147,8951.04836,NONE,86,392.5159702,,
20180706-182114:302,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187884,31250,TRUE,58439,1y,10y,248651,498860,498860,1/1/1855,01/01/2015,74.81186614,475.9415381,1.92E-06,src/main/resources/valipop/results/batch53-fs/20180706-182114:302,0,0,0.2,0,TRUE,147,8625.99524,NONE,84,391.5418281,,
20180706-182733:813,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1220468,31250,TRUE,58439,1y,10y,255527,512064,512064,1/1/1855,01/01/2015,68.99654375,247.2515425,1.96E-06,src/main/resources/valipop/results/batch53-fs/20180706-182733:813,0,0,0.5,0.7,TRUE,147,6454.597448,NONE,29,349.6555454,,
20180706-182920:390,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185534,31250,TRUE,58439,1y,10y,247889,497836,497836,1/1/1855,01/01/2015,75.84604169,253.1328544,1.92E-06,src/main/resources/valipop/results/batch53-fs/20180706-182920:390,0,0,0.5,0.7,TRUE,147,8145.162888,NONE,22,348.5247498,,
20180706-183054:107,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186821,31250,TRUE,58439,1y,10y,248312,498028,498028,1/1/1855,01/01/2015,76.3667405,261.7184199,2.05E-06,src/main/resources/valipop/results/batch53-fs/20180706-183054:107,0,0,0.5,0.7,TRUE,147,8623.123536,NONE,22,353.0360508,,
20180706-183124:650,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1320929,31250,TRUE,58439,1y,10y,276130,554201,554201,1/1/1855,01/01/2015,85.74977235,274.1305756,1.94E-06,src/main/resources/valipop/results/batch53-fs/20180706-183124:650,0,0,0.5,0.7,TRUE,147,8856.016056,NONE,42,366.0095129,,
20180706-183235:282,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1311356,31250,TRUE,58439,1y,10y,274229,550505,550505,1/1/1855,01/01/2015,86.85562127,278.5280163,2.15E-06,src/main/resources/valipop/results/batch53-fs/20180706-183235:282,0,0,0.2,0.2,TRUE,147,8592.146456,NONE,20,393.9089844,,
20180706-183320:920,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186990,31250,TRUE,58439,1y,10y,248501,498211,498211,1/1/1855,01/01/2015,76.56949382,264.8196186,2.05E-06,src/main/resources/valipop/results/batch53-fs/20180706-183320:920,0,0,0.2,0.1,TRUE,147,8578.475584,NONE,22,381.6464444,,
20180706-183333:190,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1194262,31250,TRUE,58439,1y,10y,249964,501507,501507,1/1/1855,01/01/2015,79.6826252,270.1106867,2.15E-06,src/main/resources/valipop/results/batch53-fs/20180706-183333:190,0,0,0.2,0.2,TRUE,147,9003.597736,NONE,22,391.9059812,,
20180706-183131:117,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193033,31250,TRUE,58439,1y,10y,249722,500164,500164,1/1/1855,01/01/2015,69.45637045,442.7013016,1.65E-06,src/main/resources/valipop/results/batch53-fs/20180706-183131:117,0,0,0.4,0,TRUE,147,7927.536272,NONE,36,362.5554575,,
20180706-183431:671,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188598,31250,TRUE,58439,1y,10y,249074,498956,498956,1/1/1855,01/01/2015,79.92285833,282.8714997,2.00E-06,src/main/resources/valipop/results/batch53-fs/20180706-183431:671,0,0,0.2,0.1,TRUE,147,9077.622768,NONE,20,394.7219914,,
20180706-183438:158,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1271838,31250,TRUE,58439,1y,10y,266328,533890,533890,1/1/1855,01/01/2015,81.36160905,273.7154981,1.94E-06,src/main/resources/valipop/results/batch53-fs/20180706-183438:158,0,0,0.2,0.2,TRUE,147,8819.215856,NONE,23,396.6061095,,
20180706-183527:425,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1203555,31250,TRUE,58439,1y,10y,251769,505403,505403,1/1/1855,01/01/2015,81.66084007,268.4000198,1.91E-06,src/main/resources/valipop/results/batch53-fs/20180706-183527:425,0,0,0.2,0.2,TRUE,147,8981.35512,NONE,21,386.0864846,,
20180706-183558:339,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190763,31250,TRUE,58439,1y,10y,249275,500337,500337,1/1/1855,01/01/2015,81.19674069,282.1001671,1.97E-06,src/main/resources/valipop/results/batch53-fs/20180706-183558:339,0,0,0.2,0.1,TRUE,147,7908.207208,NONE,16,397.868505,,
20180706-183842:282,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1192420,31250,TRUE,58439,1y,10y,249573,501318,501318,1/1/1855,01/01/2015,67.71392257,241.653872,1.77E-06,src/main/resources/valipop/results/batch53-fs/20180706-183842:282,0,0,0.5,0.7,TRUE,147,8897.49308,NONE,21,351.7745705,,
20180706-183639:195,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188728,31250,TRUE,58439,1y,10y,248679,499246,499246,1/1/1855,01/01/2015,80.25743636,452.2194659,1.95E-06,src/main/resources/valipop/results/batch53-fs/20180706-183639:195,0,0,0.4,0,TRUE,147,7593.600496,NONE,5,368.0687408,,
20180706-181405:276,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188463,31250,TRUE,58439,1y,10y,248825,498396,498396,1/1/1855,01/01/2015,181.8661644,1133.01529,2.32E-06,src/main/resources/valipop/results/batch53-fs/20180706-181405:276,0,0,0.1,0,TRUE,147,8067.607664,NONE,77,959.3181185,,
20180706-184040:306,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189572,31250,TRUE,58439,1y,10y,248782,499121,499121,1/1/1855,01/01/2015,74.21966973,256.5861123,2.09E-06,src/main/resources/valipop/results/batch53-fs/20180706-184040:306,0,0,0.5,0.7,TRUE,147,8965.169832,NONE,22,351.6663121,,
20180706-183659:057,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1279924,31250,TRUE,58439,1y,10y,268090,536956,536956,1/1/1855,01/01/2015,78.34685589,466.8313315,1.80E-06,src/main/resources/valipop/results/batch53-fs/20180706-183659:057,0,0,0.4,0,TRUE,147,8465.518,NONE,0,372.9968872,,
20180706-184227:541,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1322213,31250,TRUE,58439,1y,10y,276924,555273,555273,1/1/1855,01/01/2015,84.13141785,276.510632,2.12E-06,src/main/resources/valipop/results/batch53-fs/20180706-184227:541,0,0,0.5,0.7,TRUE,147,8699.970616,NONE,57,361.7350012,,
20180706-184333:336,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1328443,31250,TRUE,58439,1y,10y,278134,558117,558117,1/1/1855,01/01/2015,85.52129377,269.5858948,1.81E-06,src/main/resources/valipop/results/batch53-fs/20180706-184333:336,0,0,0.5,0.7,TRUE,147,8920.27156,NONE,44,369.7476881,,
20180706-184517:216,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1192673,31250,TRUE,58439,1y,10y,249564,500536,500536,1/1/1855,01/01/2015,78.96892815,264.7866678,1.94E-06,src/main/resources/valipop/results/batch53-fs/20180706-184517:216,0,0,0.2,0.2,TRUE,147,8858.612232,NONE,19,383.9927468,,
20180706-184557:197,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191185,31250,TRUE,58439,1y,10y,249269,499906,499906,1/1/1855,01/01/2015,78.84620654,257.1159214,1.85E-06,src/main/resources/valipop/results/batch53-fs/20180706-184557:197,0,0,0.2,0.2,TRUE,147,9226.865688,NONE,22,381.9761488,,
20180706-184526:395,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189475,31250,TRUE,58439,1y,10y,248899,499536,499536,1/1/1855,01/01/2015,75.31858738,285.1565266,2.11E-06,src/main/resources/valipop/results/batch53-fs/20180706-184526:395,0,0,0.2,0.1,TRUE,147,9194.652016,NONE,22,388.9305614,,
20180706-184712:412,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193800,31250,TRUE,58439,1y,10y,249706,501184,501184,1/1/1855,01/01/2015,76.30666794,261.2370593,1.85E-06,src/main/resources/valipop/results/batch53-fs/20180706-184712:412,0,0,0.2,0.2,TRUE,147,8933.598096,NONE,17,386.756505,,
20180706-184711:758,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190352,31250,TRUE,58439,1y,10y,249164,499631,499631,1/1/1855,01/01/2015,79.2880923,293.0623159,2.37E-06,src/main/resources/valipop/results/batch53-fs/20180706-184711:758,0,0,0.2,0.1,TRUE,147,8979.564696,NONE,25,395.3571724,,
20180706-184745:970,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193269,31250,TRUE,58439,1y,10y,249757,501201,501201,1/1/1855,01/01/2015,79.57814061,262.2454451,1.79E-06,src/main/resources/valipop/results/batch53-fs/20180706-184745:970,0,0,0.2,0.2,TRUE,147,7728.788664,NONE,22,400.167984,,
20180706-184608:146,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190434,31250,TRUE,58439,1y,10y,249299,499216,499216,1/1/1855,01/01/2015,69.19760005,429.71279,1.84E-06,src/main/resources/valipop/results/batch53-fs/20180706-184608:146,0,0,0.4,0,TRUE,147,7277.06332,NONE,43,363.595164,,
20180706-184945:991,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189446,31250,TRUE,58439,1y,10y,248779,499385,499385,1/1/1855,01/01/2015,67.20250187,244.9355947,1.97E-06,src/main/resources/valipop/results/batch53-fs/20180706-184945:991,0,0,0.6,0.5,TRUE,147,8788.542152,NONE,17,332.8253334,,
20180706-184841:825,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1323669,31250,TRUE,58439,1y,10y,276854,556272,556272,1/1/1855,01/01/2015,89.11431932,311.5306177,2.22E-06,src/main/resources/valipop/results/batch53-fs/20180706-184841:825,0,0,0.2,0.1,TRUE,147,9132.457968,NONE,22,414.2398932,,
20180706-185205:108,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189471,31250,TRUE,58439,1y,10y,248989,499593,499593,1/1/1855,01/01/2015,73.31545752,253.4460596,2.28E-06,src/main/resources/valipop/results/batch53-fs/20180706-185205:108,0,0,0.6,0.5,TRUE,147,8524.798368,NONE,15,347.0918199,,
20180706-183417:426,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188315,31250,TRUE,58439,1y,10y,248693,498650,498650,1/1/1855,01/01/2015,185.6285314,629.0660758,2.40E-06,src/main/resources/valipop/results/batch53-fs/20180706-183417:426,0,0,0.1,0.1,TRUE,147,8615.332712,NONE,15,971.5394335,,
20180706-185432:698,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185885,31250,TRUE,58439,1y,10y,248027,498080,498080,1/1/1855,01/01/2015,74.59241597,255.0521079,2.00E-06,src/main/resources/valipop/results/batch53-fs/20180706-185432:698,0,0,0.6,0.5,TRUE,147,8933.349416,NONE,19,371.2871546,,
20180706-185142:368,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188560,31250,TRUE,58439,1y,10y,248812,499071,499071,1/1/1855,01/01/2015,80.09130419,456.0845509,2.10E-06,src/main/resources/valipop/results/batch53-fs/20180706-185142:368,0,0,0.4,0,TRUE,147,8137.438736,NONE,64,366.4234213,,
20180706-185540:978,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184443,31250,TRUE,58439,1y,10y,247801,497086,497086,1/1/1855,01/01/2015,74.88155479,251.081922,1.84E-06,src/main/resources/valipop/results/batch53-fs/20180706-185540:978,0,0,0.6,0.5,TRUE,147,9135.367832,NONE,36,342.3326378,,
20180706-185220:085,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190407,31250,TRUE,58439,1y,10y,249012,499794,499794,1/1/1855,01/01/2015,73.03372584,463.6112895,1.91E-06,src/main/resources/valipop/results/batch53-fs/20180706-185220:085,0,0,0.4,0,TRUE,147,8633.907768,NONE,69,370.4337634,,
20180706-185727:298,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189249,31250,TRUE,58439,1y,10y,248712,499394,499394,1/1/1855,01/01/2015,77.64032982,258.1107259,1.87E-06,src/main/resources/valipop/results/batch53-fs/20180706-185727:298,0,0,0.3,0.2,TRUE,147,8774.441328,NONE,20,369.5699523,,
20180706-185757:441,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187943,31250,TRUE,58439,1y,10y,248687,498676,498676,1/1/1855,01/01/2015,78.30431383,255.118774,2.02E-06,src/main/resources/valipop/results/batch53-fs/20180706-185757:441,0,0,0.3,0.2,TRUE,147,8832.311616,NONE,44,369.0112152,,
20180706-185758:162,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187332,31250,TRUE,58439,1y,10y,248466,498424,498424,1/1/1855,01/01/2015,73.88544053,267.7478493,2.47E-06,src/main/resources/valipop/results/batch53-fs/20180706-185758:162,0,0,0.3,0.1,TRUE,147,9056.72648,NONE,16,375.4910889,,
20180706-185919:008,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191073,31250,TRUE,58439,1y,10y,249345,499515,499515,1/1/1855,01/01/2015,74.43972914,272.4282013,1.89E-06,src/main/resources/valipop/results/batch53-fs/20180706-185919:008,0,0,0.3,0.2,TRUE,147,9034.61392,NONE,21,378.3300437,,
